order_id,customer_id,product_id,order_date,quantity,discount_pct,sales_amount,cost_amount,profit,order_status,month,month_name,year
O01123,C0232,P024,2025-07-10,12,0.05,4924.69,4177.2,747.49,Delivered,7,July,2025
O01124,C0227,P026,2025-07-19,1,0.15,248.91,225.42,23.49,Delivered,7,July,2025
O01125,C0233,P017,2025-11-08,4,0.15,377.23,328.52,48.71,Delivered,11,November,2025
O01126,C0221,P007,2025-07-15,2,0.05,353.1,256.04,97.06,Delivered,7,July,2025
O01127,C0042,P013,2025-02-04,11,0.1,3463.52,2524.28,939.24,Delivered,2,February,2025
O01128,C0021,P005,2025-09-03,7,0.0,1917.3,1440.67,476.63,Delivered,9,September,2025
O01129,C0042,P026,2025-08-25,2,0.0,585.68,450.84,134.84,Delivered,8,August,2025
O01130,C0113,P049,2025-04-14,10,0.0,6743.2,3978.1,2765.1,Delivered,4,April,2025
O01131,C0105,P003,2025-01-07,2,0.2,230.08,208.98,21.1,Delivered,1,January,2025
O01132,C0192,P007,2025-10-10,5,0.0,929.2,640.1,289.1,Delivered,10,October,2025
O01133,C0017,P049,2025-01-01,4,0.0,2697.28,1591.24,1106.04,Delivered,1,January,2025
O01134,C0120,P039,2025-08-07,8,0.05,3607.19,3062.24,544.95,Delivered,8,August,2025
O01135,C0129,P001,2025-08-18,4,0.0,944.56,575.96,368.6,Delivered,8,August,2025
O01136,C0130,P049,2025-06-21,14,0.1,8496.43,5569.34,2927.09,Delivered,6,June,2025
O01137,C0060,P017,2025-03-28,12,0.0,1331.4,985.56,345.84,Delivered,3,March,2025
O01138,C0048,P043,2025-02-10,6,0.0,870.6,567.3,303.3,Delivered,2,February,2025
O01139,C0029,P025,2025-05-03,5,0.1,1673.55,1390.75,282.8,Delivered,5,May,2025
O01140,C0097,P003,2025-11-27,11,0.05,1502.71,1149.39,353.32,Delivered,11,November,2025
O01141,C0010,P015,2025-10-25,14,0.15,959.14,658.42,300.72,Delivered,10,October,2025
O01142,C0242,P029,2025-06-27,2,0.1,1128.04,840.1,287.94,Returned,6,June,2025
O01143,C0232,P043,2025-03-04,11,0.05,1516.29,1040.05,476.24,Delivered,3,March,2025
O01144,C0277,P032,2025-06-14,15,0.15,1344.87,1167.45,177.42,Delivered,6,June,2025
O01145,C0284,P026,2025-07-06,13,0.0,3806.92,2930.46,876.46,Delivered,7,July,2025
O01146,C0203,P016,2025-07-28,12,0.1,2770.85,2016.72,754.13,Delivered,7,July,2025
O01147,C0247,P025,2025-08-15,14,0.1,4685.94,3894.1,791.84,Delivered,8,August,2025
O01148,C0290,P028,2025-02-17,8,0.05,1540.9,1386.16,154.74,Delivered,2,February,2025
O01149,C0264,P009,2025-08-12,2,0.1,865.35,569.02,296.33,Delivered,8,August,2025
O01150,C0214,P001,2025-01-03,9,0.2,1700.21,1295.91,404.3,Delivered,1,January,2025
O01151,C0200,P029,2025-06-24,15,0.25,7050.26,6300.75,749.51,Delivered,6,June,2025
O01152,C0079,P022,2025-04-09,9,0.1,1819.67,1198.98,620.69,Delivered,4,April,2025
O01153,C0173,P016,2025-04-26,3,0.1,692.71,504.18,188.53,Delivered,4,April,2025
O01154,C0069,P041,2025-09-27,4,0.0,2298.96,1451.96,847.0,Delivered,9,September,2025
O01155,C0087,P044,2025-09-10,8,0.05,1128.68,758.48,370.2,Delivered,9,September,2025
O01156,C0101,P041,2025-11-13,9,0.1,4655.39,3266.91,1388.48,Delivered,11,November,2025
O01157,C0008,P007,2025-04-05,3,0.05,529.64,384.06,145.58,Delivered,4,April,2025
O01158,C0200,P014,2025-09-30,5,0.2,1226.72,1256.75,-30.03,Delivered,9,September,2025
O01159,C0087,P029,2025-01-24,11,0.05,6548.91,4620.55,1928.36,Delivered,1,January,2025
O01160,C0043,P019,2025-04-26,15,0.05,10330.4,6685.95,3644.45,Delivered,4,April,2025
O01161,C0109,P019,2025-05-31,8,0.05,5509.54,3565.84,1943.7,Cancelled,5,May,2025
O01162,C0152,P002,2025-12-04,3,0.15,1268.85,1056.09,212.76,Cancelled,12,December,2025
O01163,C0017,P041,2025-02-19,7,0.15,3419.7,2540.93,878.77,Cancelled,2,February,2025
O01164,C0133,P045,2025-07-25,11,0.1,5422.63,4083.09,1339.54,Delivered,7,July,2025
O01165,C0148,P015,2025-12-01,8,0.05,612.56,376.24,236.32,Delivered,12,December,2025
O01166,C0277,P003,2025-03-20,10,0.15,1222.3,1044.9,177.4,Delivered,3,March,2025
O01167,C0232,P011,2025-03-11,11,0.0,4417.05,2992.33,1424.72,Delivered,3,March,2025
O01168,C0228,P046,2025-01-27,14,0.2,4484.03,4307.94,176.09,Cancelled,1,January,2025
O01169,C0139,P030,2025-09-28,3,0.1,1640.63,1134.03,506.6,Delivered,9,September,2025
O01170,C0211,P040,2025-02-19,2,0.05,206.47,168.8,37.67,Cancelled,2,February,2025
O01171,C0028,P018,2025-10-19,10,0.1,576.54,519.3,57.24,Delivered,10,October,2025
O01172,C0051,P048,2025-09-04,13,0.15,2469.34,2307.5,161.84,Returned,9,September,2025
O01173,C0261,P002,2025-09-21,7,0.0,3483.13,2464.21,1018.92,Cancelled,9,September,2025
O01174,C0261,P032,2025-03-20,12,0.2,1012.61,933.96,78.65,Delivered,3,March,2025
O01175,C0008,P008,2025-07-09,9,0.1,770.88,664.29,106.59,Delivered,7,July,2025
O01176,C0138,P022,2025-02-16,1,0.05,213.42,133.22,80.2,Delivered,2,February,2025
O01177,C0038,P006,2025-12-27,3,0.0,1154.46,722.19,432.27,Delivered,12,December,2025
O01178,C0111,P012,2025-12-20,5,0.1,690.62,453.0,237.62,Delivered,12,December,2025
O01179,C0220,P047,2025-12-18,3,0.1,906.36,741.9,164.46,Delivered,12,December,2025
O01180,C0223,P040,2025-07-08,1,0.1,97.8,84.4,13.4,Cancelled,7,July,2025
O01181,C0136,P036,2025-09-13,15,0.15,832.83,798.9,33.93,Delivered,9,September,2025
O01182,C0256,P015,2025-08-10,7,0.1,507.78,329.21,178.57,Delivered,8,August,2025
O01183,C0049,P028,2025-08-29,7,0.25,1064.44,1212.89,-148.45,Delivered,8,August,2025
O01184,C0292,P049,2025-09-26,10,0.1,6068.88,3978.1,2090.78,Delivered,9,September,2025
O01185,C0078,P045,2025-01-01,12,0.15,5586.95,4454.28,1132.67,Delivered,1,January,2025
O01186,C0105,P018,2025-02-03,8,0.0,512.48,415.44,97.04,Delivered,2,February,2025
O01187,C0169,P002,2025-03-20,5,0.05,2363.55,1760.15,603.4,Delivered,3,March,2025
O01188,C0217,P013,2025-08-24,10,0.05,3323.58,2294.8,1028.78,Delivered,8,August,2025
O01189,C0119,P045,2025-11-30,12,0.1,5915.59,4454.28,1461.31,Delivered,11,November,2025
O01190,C0190,P015,2025-12-15,5,0.2,322.4,235.15,87.25,Delivered,12,December,2025
O01191,C0255,P020,2025-04-08,5,0.0,1232.85,810.0,422.85,Delivered,4,April,2025
O01192,C0266,P029,2025-03-23,1,0.0,626.69,420.05,206.64,Delivered,3,March,2025
O01193,C0149,P042,2025-07-11,10,0.2,1400.88,1106.9,293.98,Delivered,7,July,2025
O01194,C0164,P029,2025-09-10,5,0.0,3133.45,2100.25,1033.2,Cancelled,9,September,2025
O01195,C0140,P003,2025-02-07,6,0.15,733.38,626.94,106.44,Delivered,2,February,2025
O01196,C0258,P019,2025-01-14,15,0.1,9786.69,6685.95,3100.74,Delivered,1,January,2025
O01197,C0269,P003,2025-12-13,13,0.15,1588.99,1358.37,230.62,Delivered,12,December,2025
O01198,C0181,P014,2025-11-06,12,0.0,3680.16,3016.2,663.96,Delivered,11,November,2025
O01199,C0160,P040,2025-07-28,1,0.0,108.67,84.4,24.27,Cancelled,7,July,2025
O01200,C0288,P004,2025-12-23,11,0.1,2297.49,1788.16,509.33,Delivered,12,December,2025
O01201,C0288,P011,2025-03-30,7,0.2,2248.68,1904.21,344.47,Delivered,3,March,2025
O01202,C0226,P031,2025-02-25,1,0.1,656.39,435.14,221.25,Delivered,2,February,2025
O01203,C0011,P043,2025-04-04,11,0.05,1516.29,1040.05,476.24,Delivered,4,April,2025
O01204,C0010,P032,2025-04-03,2,0.1,189.86,155.66,34.2,Delivered,4,April,2025
O01205,C0271,P027,2025-12-06,2,0.2,510.91,400.06,110.85,Delivered,12,December,2025
O01206,C0273,P030,2025-03-26,5,0.15,2582.47,1890.05,692.42,Delivered,3,March,2025
O01207,C0183,P043,2025-09-02,14,0.25,1523.55,1323.7,199.85,Delivered,9,September,2025
O01208,C0153,P002,2025-01-22,10,0.0,4975.9,3520.3,1455.6,Delivered,1,January,2025
O01209,C0124,P049,2025-10-18,13,0.0,8766.16,5171.53,3594.63,Delivered,10,October,2025
O01210,C0114,P009,2025-09-29,7,0.1,3028.72,1991.57,1037.15,Delivered,9,September,2025
O01211,C0278,P028,2025-11-02,1,0.15,172.34,173.27,-0.93,Delivered,11,November,2025
O01212,C0213,P031,2025-05-02,10,0.05,6928.54,4351.4,2577.14,Delivered,5,May,2025
O01213,C0172,P034,2025-05-08,1,0.0,515.49,423.79,91.7,Delivered,5,May,2025
O01214,C0288,P015,2025-04-23,1,0.15,68.51,47.03,21.48,Delivered,4,April,2025
O01215,C0174,P048,2025-09-30,6,0.0,1340.82,1065.0,275.82,Delivered,9,September,2025
O01216,C0113,P025,2025-12-02,2,0.05,706.61,556.3,150.31,Delivered,12,December,2025
O01217,C0122,P036,2025-05-10,1,0.1,58.79,53.26,5.53,Delivered,5,May,2025
O01218,C0032,P008,2025-05-12,6,0.1,513.92,442.86,71.06,Cancelled,5,May,2025
O01219,C0222,P009,2025-03-26,14,0.15,5720.92,3983.14,1737.78,Delivered,3,March,2025
O01220,C0119,P037,2025-12-16,2,0.05,896.84,679.96,216.88,Delivered,12,December,2025
O01221,C0039,P048,2025-03-22,6,0.1,1206.74,1065.0,141.74,Delivered,3,March,2025
O01222,C0268,P045,2025-11-21,10,0.1,4929.66,3711.9,1217.76,Cancelled,11,November,2025
O01223,C0233,P039,2025-03-10,8,0.1,3417.34,3062.24,355.1,Delivered,3,March,2025
O01224,C0018,P032,2025-05-28,2,0.1,189.86,155.66,34.2,Returned,5,May,2025
O01225,C0149,P017,2025-01-16,11,0.05,1159.43,903.43,256.0,Cancelled,1,January,2025
O01226,C0149,P035,2025-11-03,9,0.0,1522.26,918.18,604.08,Delivered,11,November,2025
O01227,C0126,P037,2025-04-15,8,0.0,3776.16,2719.84,1056.32,Cancelled,4,April,2025
O01228,C0238,P019,2025-06-14,12,0.0,8699.28,5348.76,3350.52,Delivered,6,June,2025
O01229,C0135,P044,2025-07-20,10,0.1,1336.59,948.1,388.49,Delivered,7,July,2025
O01230,C0151,P029,2025-07-16,1,0.15,532.69,420.05,112.64,Delivered,7,July,2025
O01231,C0236,P007,2025-07-04,7,0.15,1105.75,896.14,209.61,Delivered,7,July,2025
O01232,C0224,P028,2025-11-18,14,0.15,2412.72,2425.78,-13.06,Delivered,11,November,2025
O01233,C0203,P009,2025-09-22,13,0.05,5937.26,3698.63,2238.63,Delivered,9,September,2025
O01234,C0256,P028,2025-12-29,10,0.1,1824.75,1732.7,92.05,Delivered,12,December,2025
O01235,C0086,P006,2025-04-10,6,0.05,2193.47,1444.38,749.09,Delivered,4,April,2025
O01236,C0150,P029,2025-12-08,14,0.0,8773.66,5880.7,2892.96,Delivered,12,December,2025
O01237,C0235,P017,2025-11-16,6,0.0,665.7,492.78,172.92,Delivered,11,November,2025
O01238,C0022,P016,2025-08-02,6,0.1,1385.42,1008.36,377.06,Delivered,8,August,2025
O01239,C0285,P023,2025-10-05,6,0.25,2298.19,1887.84,410.35,Delivered,10,October,2025
O01240,C0269,P031,2025-06-11,10,0.0,7293.2,4351.4,2941.8,Delivered,6,June,2025
O01241,C0258,P003,2025-06-06,7,0.0,1006.6,731.43,275.17,Delivered,6,June,2025
O01242,C0029,P021,2025-09-08,12,0.15,5536.05,4430.4,1105.65,Delivered,9,September,2025
O01243,C0213,P026,2025-04-07,3,0.05,834.59,676.26,158.33,Delivered,4,April,2025
O01244,C0283,P036,2025-01-18,14,0.15,777.31,745.64,31.67,Delivered,1,January,2025
O01245,C0050,P042,2025-11-23,6,0.15,893.06,664.14,228.92,Cancelled,11,November,2025
O01246,C0095,P037,2025-04-07,3,0.2,1132.85,1019.94,112.91,Delivered,4,April,2025
O01247,C0088,P022,2025-01-01,7,0.1,1415.3,932.54,482.76,Cancelled,1,January,2025
O01248,C0044,P042,2025-08-04,7,0.15,1041.9,774.83,267.07,Delivered,8,August,2025
O01249,C0278,P012,2025-05-12,8,0.1,1104.98,724.8,380.18,Delivered,5,May,2025
O01250,C0171,P042,2025-09-17,2,0.1,315.2,221.38,93.82,Delivered,9,September,2025
O01251,C0189,P013,2025-05-05,9,0.1,2833.79,2065.32,768.47,Delivered,5,May,2025
O01252,C0184,P011,2025-03-23,13,0.0,5220.15,3536.39,1683.76,Delivered,3,March,2025
O01253,C0003,P016,2025-10-10,5,0.1,1154.52,840.3,314.22,Delivered,10,October,2025
O01254,C0191,P008,2025-06-20,9,0.1,770.88,664.29,106.59,Delivered,6,June,2025
O01255,C0118,P040,2025-02-28,10,0.15,923.7,844.0,79.7,Delivered,2,February,2025
O01256,C0019,P040,2025-02-01,5,0.15,461.85,422.0,39.85,Delivered,2,February,2025
O01257,C0023,P045,2025-06-10,7,0.15,3259.05,2598.33,660.72,Delivered,6,June,2025
O01258,C0030,P002,2025-10-11,11,0.0,5473.49,3872.33,1601.16,Delivered,10,October,2025
O01259,C0295,P030,2025-04-16,9,0.15,4648.45,3402.09,1246.36,Delivered,4,April,2025
O01260,C0108,P030,2025-04-15,15,0.1,8203.14,5670.15,2532.99,Delivered,4,April,2025
O01261,C0281,P012,2025-08-16,4,0.2,491.1,362.4,128.7,Delivered,8,August,2025
O01262,C0128,P010,2025-07-07,2,0.2,326.13,295.34,30.79,Delivered,7,July,2025
O01263,C0229,P044,2025-03-11,9,0.0,1336.59,853.29,483.3,Cancelled,3,March,2025
O01264,C0111,P011,2025-11-14,13,0.15,4437.13,3536.39,900.74,Delivered,11,November,2025
O01265,C0136,P015,2025-10-17,2,0.0,161.2,94.06,67.14,Delivered,10,October,2025
O01266,C0186,P016,2025-03-28,3,0.05,731.2,504.18,227.02,Delivered,3,March,2025
O01267,C0144,P017,2025-12-28,10,0.1,998.55,821.3,177.25,Delivered,12,December,2025
O01268,C0072,P026,2025-02-25,2,0.0,585.68,450.84,134.84,Delivered,2,February,2025
O01269,C0129,P002,2025-04-23,3,0.15,1268.85,1056.09,212.76,Delivered,4,April,2025
O01270,C0261,P050,2025-01-13,6,0.0,1726.14,1150.74,575.4,Delivered,1,January,2025
O01271,C0003,P012,2025-01-18,3,0.0,460.41,271.8,188.61,Delivered,1,January,2025
O01272,C0104,P026,2025-07-01,15,0.1,3953.34,3381.3,572.04,Delivered,7,July,2025
O01273,C0224,P023,2025-04-23,10,0.15,4341.04,3146.4,1194.64,Delivered,4,April,2025
O01274,C0010,P018,2025-08-17,8,0.2,409.98,415.44,-5.46,Delivered,8,August,2025
O01275,C0231,P032,2025-06-20,11,0.15,986.24,856.13,130.11,Delivered,6,June,2025
O01276,C0219,P049,2025-10-22,6,0.15,3439.03,2386.86,1052.17,Delivered,10,October,2025
O01277,C0066,P038,2025-07-08,7,0.05,2914.56,1884.05,1030.51,Delivered,7,July,2025
O01278,C0112,P047,2025-03-20,1,0.0,335.69,247.3,88.39,Delivered,3,March,2025
O01279,C0013,P003,2025-05-26,3,0.0,431.4,313.47,117.93,Delivered,5,May,2025
O01280,C0086,P038,2025-07-01,3,0.1,1183.36,807.45,375.91,Cancelled,7,July,2025
O01281,C0234,P003,2025-10-13,2,0.15,244.46,208.98,35.48,Delivered,10,October,2025
O01282,C0090,P030,2025-09-07,7,0.1,3828.13,2646.07,1182.06,Delivered,9,September,2025
O01283,C0054,P001,2025-12-20,9,0.15,1806.47,1295.91,510.56,Delivered,12,December,2025
O01284,C0012,P030,2025-11-10,4,0.1,2187.5,1512.04,675.46,Delivered,11,November,2025
O01285,C0209,P045,2025-07-15,12,0.0,6572.88,4454.28,2118.6,Delivered,7,July,2025
O01286,C0014,P032,2025-11-19,5,0.0,527.4,389.15,138.25,Delivered,11,November,2025
O01287,C0121,P028,2025-03-12,3,0.15,517.01,519.81,-2.8,Delivered,3,March,2025
O01288,C0020,P021,2025-09-05,11,0.15,5074.71,4061.2,1013.51,Delivered,9,September,2025
O01289,C0075,P046,2025-05-26,9,0.2,2882.59,2769.39,113.2,Delivered,5,May,2025
O01290,C0243,P013,2025-04-16,14,0.0,4897.9,3212.72,1685.18,Delivered,4,April,2025
O01291,C0223,P027,2025-09-20,4,0.25,957.96,800.12,157.84,Delivered,9,September,2025
O01292,C0070,P036,2025-10-23,5,0.0,326.6,266.3,60.3,Delivered,10,October,2025
O01293,C0211,P007,2025-03-11,1,0.0,185.84,128.02,57.82,Delivered,3,March,2025
O01294,C0101,P022,2025-07-12,11,0.25,1853.36,1465.42,387.94,Delivered,7,July,2025
O01295,C0186,P010,2025-03-09,12,0.05,2323.66,1772.04,551.62,Delivered,3,March,2025
O01296,C0132,P039,2025-11-01,15,0.15,6051.53,5741.7,309.83,Delivered,11,November,2025
O01297,C0111,P015,2025-02-21,13,0.0,1047.8,611.39,436.41,Delivered,2,February,2025
O01298,C0132,P015,2025-12-29,2,0.1,145.08,94.06,51.02,Delivered,12,December,2025
O01299,C0020,P004,2025-10-12,12,0.2,2227.87,1950.72,277.15,Delivered,10,October,2025
O01300,C0024,P032,2025-11-30,13,0.05,1302.68,1011.79,290.89,Delivered,11,November,2025
O01301,C0227,P023,2025-01-09,9,0.15,3906.93,2831.76,1075.17,Delivered,1,January,2025
O01302,C0154,P006,2025-09-08,2,0.0,769.64,481.46,288.18,Delivered,9,September,2025
O01303,C0293,P024,2025-11-28,5,0.1,1943.96,1740.5,203.46,Delivered,11,November,2025
O01304,C0230,P020,2025-10-25,13,0.05,3045.14,2106.0,939.14,Delivered,10,October,2025
O01305,C0202,P037,2025-07-03,8,0.0,3776.16,2719.84,1056.32,Delivered,7,July,2025
O01306,C0038,P020,2025-06-28,3,0.05,702.72,486.0,216.72,Delivered,6,June,2025
O01307,C0260,P012,2025-07-17,6,0.0,920.82,543.6,377.22,Delivered,7,July,2025
O01308,C0188,P033,2025-05-08,4,0.2,1764.29,1342.48,421.81,Cancelled,5,May,2025
O01309,C0057,P028,2025-01-20,11,0.05,2118.74,1905.97,212.77,Delivered,1,January,2025
O01310,C0020,P008,2025-11-24,7,0.0,666.19,516.67,149.52,Returned,11,November,2025
O01311,C0273,P001,2025-03-06,10,0.1,2125.26,1439.9,685.36,Delivered,3,March,2025
O01312,C0119,P037,2025-07-01,14,0.05,6277.87,4759.72,1518.15,Delivered,7,July,2025
O01313,C0071,P022,2025-08-29,13,0.15,2482.38,1731.86,750.52,Cancelled,8,August,2025
O01314,C0004,P006,2025-01-24,3,0.25,865.84,722.19,143.65,Delivered,1,January,2025
O01315,C0221,P021,2025-03-24,6,0.1,2930.85,2215.2,715.65,Delivered,3,March,2025
O01316,C0014,P032,2025-11-15,15,0.2,1265.76,1167.45,98.31,Delivered,11,November,2025
O01317,C0003,P035,2025-07-04,12,0.1,1826.71,1224.24,602.47,Delivered,7,July,2025
O01318,C0216,P015,2025-11-12,15,0.0,1209.0,705.45,503.55,Delivered,11,November,2025
O01319,C0229,P005,2025-04-09,10,0.15,2328.15,2058.1,270.05,Delivered,4,April,2025
O01320,C0186,P046,2025-03-03,9,0.1,3242.92,2769.39,473.53,Delivered,3,March,2025
O01321,C0055,P050,2025-10-13,11,0.15,2689.9,2109.69,580.21,Delivered,10,October,2025
O01322,C0254,P048,2025-01-22,10,0.2,1787.76,1775.0,12.76,Delivered,1,January,2025
O01323,C0024,P006,2025-07-31,1,0.1,346.34,240.73,105.61,Delivered,7,July,2025
O01324,C0162,P025,2025-05-06,3,0.2,892.56,834.45,58.11,Delivered,5,May,2025
O01325,C0158,P046,2025-02-11,2,0.15,680.61,615.42,65.19,Delivered,2,February,2025
O01326,C0082,P040,2025-04-08,8,0.1,782.42,675.2,107.22,Delivered,4,April,2025
O01327,C0159,P029,2025-01-31,7,0.1,3948.15,2940.35,1007.8,Delivered,1,January,2025
O01328,C0188,P007,2025-06-07,2,0.05,353.1,256.04,97.06,Delivered,6,June,2025
O01329,C0060,P040,2025-04-22,6,0.25,489.02,506.4,-17.38,Delivered,4,April,2025
O01330,C0211,P013,2025-09-04,15,0.15,4460.59,3442.2,1018.39,Delivered,9,September,2025
O01331,C0152,P038,2025-05-02,3,0.0,1314.84,807.45,507.39,Delivered,5,May,2025
O01332,C0109,P018,2025-09-30,8,0.05,486.86,415.44,71.42,Cancelled,9,September,2025
O01333,C0076,P002,2025-10-21,10,0.1,4478.31,3520.3,958.01,Delivered,10,October,2025
O01334,C0030,P008,2025-07-26,13,0.0,1237.21,959.53,277.68,Delivered,7,July,2025
O01335,C0117,P011,2025-04-20,3,0.0,1204.65,816.09,388.56,Delivered,4,April,2025
O01336,C0192,P033,2025-10-05,10,0.1,4962.06,3356.2,1605.86,Delivered,10,October,2025
O01337,C0019,P038,2025-02-25,14,0.05,5829.12,3768.1,2061.02,Delivered,2,February,2025
O01338,C0173,P048,2025-02-26,9,0.1,1810.11,1597.5,212.61,Delivered,2,February,2025
O01339,C0228,P027,2025-10-18,1,0.05,303.35,200.03,103.32,Delivered,10,October,2025
O01340,C0183,P020,2025-04-24,5,0.0,1232.85,810.0,422.85,Delivered,4,April,2025
O01341,C0113,P012,2025-11-04,3,0.15,391.35,271.8,119.55,Delivered,11,November,2025
O01342,C0183,P043,2025-12-07,6,0.1,783.54,567.3,216.24,Delivered,12,December,2025
O01343,C0146,P031,2025-07-17,10,0.0,7293.2,4351.4,2941.8,Delivered,7,July,2025
O01344,C0116,P027,2025-11-17,2,0.05,606.71,400.06,206.65,Delivered,11,November,2025
O01345,C0113,P032,2025-06-28,9,0.1,854.39,700.47,153.92,Delivered,6,June,2025
O01346,C0251,P010,2025-08-07,6,0.0,1222.98,886.02,336.96,Delivered,8,August,2025
O01347,C0251,P003,2025-10-04,7,0.0,1006.6,731.43,275.17,Delivered,10,October,2025
O01348,C0118,P045,2025-01-16,5,0.0,2738.7,1855.95,882.75,Delivered,1,January,2025
O01349,C0161,P027,2025-03-02,9,0.15,2442.8,1800.27,642.53,Delivered,3,March,2025
O01350,C0198,P035,2025-02-23,1,0.15,143.77,102.02,41.75,Delivered,2,February,2025
O01351,C0260,P031,2025-06-17,5,0.15,3099.61,2175.7,923.91,Delivered,6,June,2025
O01352,C0148,P015,2025-01-26,11,0.15,753.61,517.33,236.28,Cancelled,1,January,2025
O01353,C0240,P016,2025-12-02,10,0.15,2180.76,1680.6,500.16,Delivered,12,December,2025
O01354,C0047,P013,2025-03-06,11,0.1,3463.52,2524.28,939.24,Delivered,3,March,2025
O01355,C0198,P049,2025-04-10,6,0.1,3641.33,2386.86,1254.47,Delivered,4,April,2025
O01356,C0047,P035,2025-03-15,7,0.0,1183.98,714.14,469.84,Delivered,3,March,2025
O01357,C0078,P011,2025-07-11,12,0.1,4336.74,3264.36,1072.38,Delivered,7,July,2025
O01358,C0124,P021,2025-06-20,4,0.15,1845.35,1476.8,368.55,Delivered,6,June,2025
O01359,C0075,P011,2025-09-30,12,0.1,4336.74,3264.36,1072.38,Delivered,9,September,2025
O01360,C0137,P030,2025-07-06,13,0.05,7504.35,4914.13,2590.22,Delivered,7,July,2025
O01361,C0090,P048,2025-01-23,1,0.05,212.3,177.5,34.8,Delivered,1,January,2025
O01362,C0061,P035,2025-06-30,15,0.1,2283.39,1530.3,753.09,Delivered,6,June,2025
O01363,C0138,P022,2025-11-23,11,0.15,2100.48,1465.42,635.06,Delivered,11,November,2025
O01364,C0050,P038,2025-04-18,8,0.2,2804.99,2153.2,651.79,Delivered,4,April,2025
O01365,C0259,P031,2025-12-01,10,0.05,6928.54,4351.4,2577.14,Delivered,12,December,2025
O01366,C0107,P014,2025-06-11,4,0.15,1042.71,1005.4,37.31,Delivered,6,June,2025
O01367,C0113,P024,2025-10-29,3,0.1,1166.37,1044.3,122.07,Delivered,10,October,2025
O01368,C0254,P050,2025-07-25,12,0.2,2761.82,2301.48,460.34,Delivered,7,July,2025
O01369,C0118,P049,2025-03-19,7,0.1,4248.22,2784.67,1463.55,Delivered,3,March,2025
O01370,C0198,P032,2025-01-16,12,0.1,1139.18,933.96,205.22,Delivered,1,January,2025
O01371,C0051,P036,2025-11-23,2,0.1,117.58,106.52,11.06,Delivered,11,November,2025
O01372,C0245,P032,2025-04-06,8,0.15,717.26,622.64,94.62,Cancelled,4,April,2025
O01373,C0035,P015,2025-05-27,14,0.25,846.3,658.42,187.88,Delivered,5,May,2025
O01374,C0069,P043,2025-01-02,6,0.0,870.6,567.3,303.3,Delivered,1,January,2025
O01375,C0049,P035,2025-01-10,7,0.0,1183.98,714.14,469.84,Delivered,1,January,2025
O01376,C0074,P003,2025-05-05,14,0.2,1610.56,1462.86,147.7,Delivered,5,May,2025
O01377,C0192,P016,2025-03-22,5,0.1,1154.52,840.3,314.22,Delivered,3,March,2025
O01378,C0261,P005,2025-05-20,9,0.1,2218.59,1852.29,366.3,Delivered,5,May,2025
O01379,C0070,P021,2025-11-22,5,0.1,2442.38,1846.0,596.38,Delivered,11,November,2025
O01380,C0090,P010,2025-05-30,11,0.0,2242.13,1624.37,617.76,Delivered,5,May,2025
O01381,C0260,P019,2025-10-15,5,0.15,3081.0,2228.65,852.35,Delivered,10,October,2025
O01382,C0126,P025,2025-12-27,3,0.15,948.34,834.45,113.89,Delivered,12,December,2025
O01383,C0231,P004,2025-12-06,11,0.05,2425.13,1788.16,636.97,Delivered,12,December,2025
O01384,C0295,P029,2025-05-09,1,0.05,595.36,420.05,175.31,Delivered,5,May,2025
O01385,C0129,P019,2025-08-27,2,0.15,1232.4,891.46,340.94,Delivered,8,August,2025
O01386,C0280,P043,2025-02-27,8,0.0,1160.8,756.4,404.4,Returned,2,February,2025
O01387,C0100,P002,2025-07-17,15,0.2,5971.08,5280.45,690.63,Delivered,7,July,2025
O01388,C0297,P010,2025-07-30,1,0.05,193.64,147.67,45.97,Delivered,7,July,2025
O01389,C0182,P043,2025-02-14,7,0.1,914.13,661.85,252.28,Delivered,2,February,2025
O01390,C0174,P025,2025-04-07,14,0.2,4165.28,3894.1,271.18,Delivered,4,April,2025
O01391,C0188,P020,2025-10-06,14,0.15,2934.18,2268.0,666.18,Delivered,10,October,2025
O01392,C0057,P048,2025-01-23,5,0.1,1005.61,887.5,118.11,Delivered,1,January,2025
O01393,C0031,P019,2025-12-01,3,0.15,1848.6,1337.19,511.41,Delivered,12,December,2025
O01394,C0084,P023,2025-02-13,12,0.05,5822.09,3775.68,2046.41,Delivered,2,February,2025
O01395,C0152,P024,2025-01-27,12,0.05,4924.69,4177.2,747.49,Delivered,1,January,2025
O01396,C0036,P011,2025-10-09,15,0.25,4517.44,4080.45,436.99,Delivered,10,October,2025
O01397,C0213,P046,2025-04-07,11,0.15,3743.37,3384.81,358.56,Delivered,4,April,2025
O01398,C0106,P034,2025-02-05,7,0.1,3247.59,2966.53,281.06,Delivered,2,February,2025
O01399,C0220,P028,2025-04-19,9,0.05,1733.51,1559.43,174.08,Delivered,4,April,2025
O01400,C0163,P005,2025-02-24,2,0.0,547.8,411.62,136.18,Delivered,2,February,2025
O01401,C0220,P005,2025-07-11,8,0.0,2191.2,1646.48,544.72,Delivered,7,July,2025
O01402,C0270,P021,2025-08-07,9,0.1,4396.28,3322.8,1073.48,Delivered,8,August,2025
O01403,C0120,P012,2025-07-04,11,0.15,1434.94,996.6,438.34,Delivered,7,July,2025
